alpha,categories,county,farms,heads,heads_all,livestock,state,subtypes
0.0,4.0,161.0,23.0,1228.0,689.0,sheep,19,1.0
,,161.0,,,,turkeys,19,
-0.0,7.0,163.0,155.0,13943.0,13842.0,cattle,19,3.0
,,163.0,,,,ckn-broilers,19,
,,163.0,,,,ckn-layers,19,
,,163.0,,,,ckn-pullets,19,
,,163.0,,,,ckn-roosters,19,
,,163.0,,,,ducks,19,
,,163.0,,,,guineas,19,
0.0,4.0,163.0,15.0,273336.0,273077.0,hogs,19,1.0
,,163.0,,,,peafowl,19,
,,163.0,,,,quail,19,
0.0,4.0,163.0,18.0,1073.0,372.0,sheep,19,1.0
,,163.0,,,,turkeys,19,
-0.0,7.0,165.0,229.0,37899.0,41088.0,cattle,19,3.0
,,165.0,,,,ckn-broilers,19,
,,165.0,,,,ckn-layers,19,
,,165.0,,,,ckn-pullets,19,
,,165.0,,,,ckn-roosters,19,
,,165.0,,,,guineas,19,
0.0,5.0,165.0,39.0,200834.0,200600.0,hogs,19,1.0
,,165.0,,,,peafowl,19,
,,165.0,,,,quail,19,
0.0,2.0,165.0,6.0,170.0,-2.0,sheep,19,1.0
,,165.0,,,,turkeys,19,
0.0,7.0,167.0,476.0,381688.0,381688.0,cattle,19,3.0
,,167.0,,,,ckn-broilers,19,
,,167.0,,,,ckn-layers,19,
,,167.0,,,,ckn-pullets,19,
,,167.0,,,,ckn-roosters,19,
,,167.0,,,,ducks,19,
,,167.0,,,,geese,19,
,,167.0,,,,guineas,19,
0.0,7.0,167.0,368.0,1460697.0,1460697.0,hogs,19,1.0
,,167.0,,,,peafowl,19,
,,167.0,,,,quail,19,
0.0,5.0,167.0,51.0,9905.0,4500.0,sheep,19,1.0
,,167.0,,,,turkeys,19,
0.0,7.0,169.0,179.0,17456.0,17170.0,cattle,19,3.0
,,169.0,,,,ckn-broilers,19,
,,169.0,,,,ckn-layers,19,
,,169.0,,,,ckn-pullets,19,
,,169.0,,,,ckn-roosters,19,
,,169.0,,,,ducks,19,
,,169.0,,,,geese,19,
,,169.0,,,,guineas,19,
0.0,6.0,169.0,44.0,104731.0,104634.0,hogs,19,1.0
,,169.0,,,,peafowl,19,
,,169.0,,,,pigeons,19,
0.0,4.0,169.0,52.0,1853.0,1117.0,sheep,19,1.0
,,169.0,,,,turkeys,19,
-0.0,7.0,171.0,291.0,31501.0,31502.0,cattle,19,3.0
,,171.0,,,,ckn-broilers,19,
,,171.0,,,,ckn-layers,19,
,,171.0,,,,ckn-pullets,19,
,,171.0,,,,ckn-roosters,19,
,,171.0,,,,ducks,19,
,,171.0,,,,guineas,19,
0.0,5.0,171.0,47.0,150493.0,149406.0,hogs,19,1.0
,,171.0,,,,peafowl,19,
,,171.0,,,,quail,19,
0.0,3.0,171.0,28.0,1160.0,1160.0,sheep,19,1.0
0.0,7.0,173.0,232.0,27306.0,27268.0,cattle,19,2.0
,,173.0,,,,ckn-broilers,19,
,,173.0,,,,ckn-layers,19,
,,173.0,,,,ckn-pullets,19,
,,173.0,,,,ckn-roosters,19,
,,173.0,,,,ducks,19,
,,173.0,,,,guineas,19,
0.0,3.0,173.0,13.0,54826.0,54055.0,hogs,19,1.0
0.0,2.0,173.0,7.0,219.0,-2.0,sheep,19,1.0
0.0,7.0,175.0,246.0,28453.0,28446.0,cattle,19,3.0
,,175.0,,,,ckn-broilers,19,
,,175.0,,,,ckn-layers,19,
,,175.0,,,,ckn-pullets,19,
,,175.0,,,,ckn-roosters,19,
,,175.0,,,,ducks,19,
,,175.0,,,,geese,19,
,,175.0,,,,guineas,19,
0.0,3.0,175.0,21.0,93053.0,93053.0,hogs,19,1.0
,,175.0,,,,peafowl,19,
,,175.0,,,,pheasants,19,
,,175.0,,,,pigeons,19,
,,175.0,,,,quail,19,
0.0,3.0,175.0,12.0,473.0,274.0,sheep,19,1.0
,,175.0,,,,turkeys,19,
0.0,7.0,177.0,214.0,19183.0,19164.0,cattle,19,3.0
,,177.0,,,,ckn-broilers,19,
,,177.0,,,,ckn-layers,19,
,,177.0,,,,ckn-pullets,19,
,,177.0,,,,ckn-roosters,19,
,,177.0,,,,ducks,19,
,,177.0,,,,geese,19,
,,177.0,,,,guineas,19,
0.0,3.0,177.0,21.0,116157.0,116157.0,hogs,19,1.0
,,177.0,,,,peafowl,19,
0.0,3.0,177.0,50.0,1847.0,1847.0,sheep,19,1.0
,,177.0,,,,turkeys,19,
-0.0,7.0,179.0,200.0,14304.0,13981.0,cattle,19,3.0
,,179.0,,,,ckn-layers,19,
,,179.0,,,,ckn-pullets,19,
,,179.0,,,,ckn-roosters,19,
,,179.0,,,,ducks,19,
,,179.0,,,,geese,19,
,,179.0,,,,guineas,19,
0.0,4.0,179.0,23.0,65562.0,65197.0,hogs,19,1.0
,,179.0,,,,quail,19,
0.0,4.0,179.0,8.0,1685.0,297.0,sheep,19,1.0
,,179.0,,,,turkeys,19,
0.0,7.0,181.0,311.0,21896.0,21710.0,cattle,19,3.0
,,181.0,,,,ckn-broilers,19,
,,181.0,,,,ckn-layers,19,
,,181.0,,,,ckn-pullets,19,
,,181.0,,,,ckn-roosters,19,
,,181.0,,,,ducks,19,
,,181.0,,,,geese,19,
,,181.0,,,,guineas,19,
0.0,6.0,181.0,32.0,5861.0,1353.0,hogs,19,1.0
,,181.0,,,,peafowl,19,
,,181.0,,,,quail,19,
0.0,3.0,181.0,43.0,1124.0,789.0,sheep,19,1.0
,,181.0,,,,turkeys,19,
0.0,7.0,183.0,246.0,15571.0,10125.0,cattle,19,3.0
,,183.0,,,,ckn-broilers,19,
,,183.0,,,,ckn-layers,19,
,,183.0,,,,ckn-pullets,19,
,,183.0,,,,ducks,19,
,,183.0,,,,geese,19,
,,183.0,,,,guineas,19,
0.0,6.0,183.0,176.0,1486613.0,1486301.0,hogs,19,1.0
,,183.0,,,,peafowl,19,
,,183.0,,,,quail,19,
0.0,5.0,183.0,63.0,6752.0,4485.0,sheep,19,1.0
,,183.0,,,,turkeys,19,
-0.0,7.0,185.0,251.0,27097.0,27097.0,cattle,19,3.0
,,185.0,,,,ckn-broilers,19,
,,185.0,,,,ckn-layers,19,
,,185.0,,,,ckn-pullets,19,
,,185.0,,,,ckn-roosters,19,
,,185.0,,,,geese,19,
,,185.0,,,,guineas,19,
0.0,4.0,185.0,11.0,23648.0,56.0,hogs,19,1.0
,,185.0,,,,peafowl,19,
,,185.0,,,,pigeons,19,
,,185.0,,,,poultry-other,19,
0.0,2.0,185.0,24.0,536.0,536.0,sheep,19,1.0
,,185.0,,,,turkeys,19,
-0.0,7.0,187.0,108.0,10380.0,10380.0,cattle,19,2.0
,,187.0,,,,ckn-broilers,19,
,,187.0,,,,ckn-layers,19,
,,187.0,,,,ckn-pullets,19,
,,187.0,,,,ckn-roosters,19,
,,187.0,,,,ducks,19,
,,187.0,,,,geese,19,
,,187.0,,,,guineas,19,
0.0,5.0,187.0,40.0,163061.0,162435.0,hogs,19,1.0
,,187.0,,,,peafowl,19,
0.0,3.0,187.0,15.0,882.0,882.0,sheep,19,1.0
-0.0,7.0,189.0,53.0,4275.0,1934.0,cattle,19,2.0
,,189.0,,,,ckn-broilers,19,
,,189.0,,,,ckn-layers,19,
,,189.0,,,,ckn-pullets,19,
,,189.0,,,,ckn-roosters,19,
,,189.0,,,,ducks,19,
,,189.0,,,,geese,19,
,,189.0,,,,guineas,19,
0.0,4.0,189.0,25.0,194607.0,193674.0,hogs,19,1.0
0.0,2.0,189.0,5.0,97.0,-2.0,sheep,19,1.0
0.0,7.0,191.0,482.0,80405.0,80406.0,cattle,19,3.0
,,191.0,,,,ckn-broilers,19,
,,191.0,,,,ckn-layers,19,
,,191.0,,,,ckn-pullets,19,
,,191.0,,,,ckn-roosters,19,
,,191.0,,,,ducks,19,
,,191.0,,,,geese,19,
,,191.0,,,,guineas,19,
0.0,7.0,191.0,51.0,153725.0,153191.0,hogs,19,1.0
,,191.0,,,,pheasants,19,
0.0,3.0,191.0,46.0,2186.0,2186.0,sheep,19,1.0
,,191.0,,,,turkeys,19,
0.0,7.0,193.0,269.0,69116.0,70835.0,cattle,19,3.0
,,193.0,,,,ckn-broilers,19,
,,193.0,,,,ckn-layers,19,
,,193.0,,,,ckn-pullets,19,
,,193.0,,,,ckn-roosters,19,
,,193.0,,,,ducks,19,
,,193.0,,,,geese,19,
,,193.0,,,,guineas,19,
0.0,6.0,193.0,23.0,39591.0,36782.0,hogs,19,1.0
,,193.0,,,,peafowl,19,
,,193.0,,,,pheasants,19,
,,193.0,,,,pigeons,19,
,,193.0,,,,quail,19,
0.0,3.0,193.0,28.0,773.0,294.0,sheep,19,1.0
,,193.0,,,,turkeys,19,
-0.0,6.0,195.0,90.0,3661.0,2284.0,cattle,19,3.0
,,195.0,,,,ckn-broilers,19,
,,195.0,,,,ckn-layers,19,
,,195.0,,,,ckn-pullets,19,
,,195.0,,,,ckn-roosters,19,
,,195.0,,,,ducks,19,
0.0,5.0,195.0,31.0,40698.0,39864.0,hogs,19,1.0
0.0,2.0,195.0,22.0,534.0,534.0,sheep,19,1.0
,,195.0,,,,turkeys,19,
-0.0,7.0,197.0,84.0,4902.0,3419.0,cattle,19,2.0
,,197.0,,,,ckn-broilers,19,
,,197.0,,,,ckn-layers,19,
,,197.0,,,,ckn-pullets,19,
,,197.0,,,,ckn-roosters,19,
,,197.0,,,,ducks,19,
,,197.0,,,,guineas,19,
0.0,4.0,197.0,25.0,429482.0,428945.0,hogs,19,1.0
,,197.0,,,,peafowl,19,
0.0,3.0,197.0,21.0,785.0,538.0,sheep,19,1.0
-0.0,7.0,1.0,267.0,27215.0,27330.0,cattle,20,3.0
,,1.0,,,,ckn-layers,20,
,,1.0,,,,ckn-pullets,20,
,,1.0,,,,ducks,20,
0.0,2.0,1.0,4.0,68.0,-2.0,hogs,20,1.0
0.0,2.0,1.0,2.0,115.0,-2.0,sheep,20,1.0
-0.0,7.0,3.0,320.0,27081.0,26898.0,cattle,20,3.0
,,3.0,,,,ckn-broilers,20,
,,3.0,,,,ckn-layers,20,
,,3.0,,,,ckn-pullets,20,
,,3.0,,,,ckn-roosters,20,
,,3.0,,,,ducks,20,
,,3.0,,,,geese,20,
,,3.0,,,,guineas,20,
0.0,1.0,3.0,14.0,74.0,74.0,hogs,20,1.0
,,3.0,,,,pheasants,20,
,,3.0,,,,quail,20,
0.0,3.0,3.0,15.0,1248.0,1248.0,sheep,20,1.0
,,3.0,,,,turkeys,20,
0.0,7.0,5.0,205.0,18770.0,18789.0,cattle,20,3.0
,,5.0,,,,chukars,20,
,,5.0,,,,ckn-broilers,20,
,,5.0,,,,ckn-layers,20,
,,5.0,,,,ckn-pullets,20,
,,5.0,,,,ckn-roosters,20,
,,5.0,,,,ducks,20,
,,5.0,,,,geese,20,
,,5.0,,,,guineas,20,
0.0,3.0,5.0,15.0,1896.0,120.0,hogs,20,1.0
,,5.0,,,,peafowl,20,
,,5.0,,,,pheasants,20,
,,5.0,,,,pigeons,20,
,,5.0,,,,quail,20,
0.0,2.0,5.0,14.0,82.0,-2.0,sheep,20,1.0
,,5.0,,,,turkeys,20,
0.0,7.0,7.0,236.0,58448.0,58448.0,cattle,20,2.0
,,7.0,,,,ckn-broilers,20,
,,7.0,,,,ckn-layers,20,
0.0,2.0,7.0,4.0,115.0,-2.0,sheep,20,1.0
-0.0,7.0,9.0,244.0,103036.0,103062.0,cattle,20,2.0
,,9.0,,,,ckn-broilers,20,
,,9.0,,,,ckn-layers,20,
,,9.0,,,,ckn-roosters,20,
,,9.0,,,,ducks,20,
,,9.0,,,,guineas,20,
0.0,2.0,9.0,11.0,10627.0,10627.0,hogs,20,1.0
,,9.0,,,,pheasants,20,
0.0,1.0,9.0,8.0,18.0,18.0,sheep,20,1.0
,,9.0,,,,turkeys,20,
0.0,7.0,11.0,409.0,59302.0,59357.0,cattle,20,3.0
,,11.0,,,,ckn-broilers,20,
,,11.0,,,,ckn-layers,20,
,,11.0,,,,ckn-pullets,20,
,,11.0,,,,ckn-roosters,20,
,,11.0,,,,ducks,20,
,,11.0,,,,geese,20,
,,11.0,,,,guineas,20,
0.0,3.0,11.0,24.0,1788.0,238.0,hogs,20,1.0
,,11.0,,,,pheasants,20,
0.0,2.0,11.0,15.0,288.0,288.0,sheep,20,1.0
,,11.0,,,,turkeys,20,
0.0,7.0,13.0,143.0,22866.0,22791.0,cattle,20,2.0
,,13.0,,,,chukars,20,
,,13.0,,,,ckn-broilers,20,
,,13.0,,,,ckn-layers,20,
,,13.0,,,,ckn-pullets,20,
,,13.0,,,,ckn-roosters,20,
,,13.0,,,,ducks,20,
,,13.0,,,,guineas,20,
0.0,2.0,13.0,11.0,10427.0,10427.0,hogs,20,1.0
,,13.0,,,,partridges,20,
,,13.0,,,,pheasants,20,
,,13.0,,,,quail,20,
0.0,3.0,13.0,19.0,1411.0,1318.0,sheep,20,1.0
0.0,7.0,15.0,666.0,135910.0,135567.0,cattle,20,3.0
,,15.0,,,,ckn-broilers,20,
,,15.0,,,,ckn-layers,20,
,,15.0,,,,ckn-pullets,20,
,,15.0,,,,ckn-roosters,20,
,,15.0,,,,ducks,20,
,,15.0,,,,emus,20,
,,15.0,,,,geese,20,
,,15.0,,,,guineas,20,
0.0,4.0,15.0,28.0,18567.0,16936.0,hogs,20,1.0
,,15.0,,,,peafowl,20,
,,15.0,,,,pheasants,20,
,,15.0,,,,pigeons,20,
,,15.0,,,,quail,20,
0.0,3.0,15.0,21.0,2076.0,356.0,sheep,20,1.0
,,15.0,,,,turkeys,20,
0.0,7.0,17.0,144.0,65754.0,65729.0,cattle,20,3.0
,,17.0,,,,ckn-layers,20,
,,17.0,,,,ducks,20,
,,17.0,,,,geese,20,
,,17.0,,,,guineas,20,
0.0,7.0,19.0,220.0,33843.0,33647.0,cattle,20,3.0
,,19.0,,,,ckn-broilers,20,
,,19.0,,,,ckn-layers,20,
,,19.0,,,,ckn-pullets,20,
,,19.0,,,,ckn-roosters,20,
,,19.0,,,,ducks,20,
,,19.0,,,,guineas,20,
0.0,3.0,19.0,7.0,1019.0,868.0,hogs,20,1.0
,,19.0,,,,peafowl,20,
,,19.0,,,,pigeons,20,
0.0,1.0,19.0,2.0,47.0,-1.0,sheep,20,1.0
,,19.0,,,,turkeys,20,
-0.0,7.0,21.0,374.0,24415.0,24075.0,cattle,20,3.0
,,21.0,,,,ckn-broilers,20,
,,21.0,,,,ckn-layers,20,
,,21.0,,,,ckn-pullets,20,
,,21.0,,,,ckn-roosters,20,
,,21.0,,,,ducks,20,
,,21.0,,,,guineas,20,
0.0,1.0,21.0,17.0,62.0,62.0,hogs,20,1.0
,,21.0,,,,peafowl,20,
,,21.0,,,,pheasants,20,
0.0,2.0,21.0,7.0,138.0,-2.0,sheep,20,1.0
,,21.0,,,,turkeys,20,
0.0,7.0,23.0,108.0,41175.0,39080.0,cattle,20,3.0
,,23.0,,,,ckn-layers,20,
,,23.0,,,,ckn-pullets,20,
,,23.0,,,,ckn-roosters,20,
,,23.0,,,,ducks,20,
,,23.0,,,,geese,20,
0.0,2.0,23.0,6.0,245.0,-2.0,hogs,20,1.0
0.0,2.0,23.0,3.0,83.0,-2.0,sheep,20,1.0
0.0,7.0,25.0,112.0,68503.0,68503.0,cattle,20,2.0
,,25.0,,,,ckn-layers,20,
,,25.0,,,,ckn-pullets,20,
,,25.0,,,,ducks,20,
,,25.0,,,,geese,20,
,,25.0,,,,guineas,20,
-0.0,1.0,25.0,2.0,48.0,-1.0,hogs,20,1.0
,,25.0,,,,peafowl,20,
,,25.0,,,,pheasants,20,
,,25.0,,,,quail,20,
0.0,1.0,25.0,1.0,98.0,-1.0,sheep,20,1.0
-0.0,7.0,27.0,220.0,32710.0,32710.0,cattle,20,3.0
,,27.0,,,,ckn-broilers,20,
,,27.0,,,,ckn-layers,20,
,,27.0,,,,ckn-pullets,20,
,,27.0,,,,ducks,20,
,,27.0,,,,guineas,20,
0.0,2.0,27.0,10.0,55106.0,55106.0,hogs,20,1.0
,,27.0,,,,peafowl,20,
0.0,3.0,27.0,7.0,332.0,46.0,sheep,20,1.0
,,27.0,,,,turkeys,20,
-0.0,7.0,29.0,170.0,20392.0,20314.0,cattle,20,3.0
,,29.0,,,,ckn-layers,20,
,,29.0,,,,ckn-pullets,20,
,,29.0,,,,ducks,20,
,,29.0,,,,geese,20,
,,29.0,,,,guineas,20,
-0.0,1.0,29.0,2.0,98.0,-1.0,hogs,20,1.0
0.0,2.0,29.0,2.0,115.0,-2.0,sheep,20,1.0
0.0,7.0,31.0,237.0,26154.0,26008.0,cattle,20,3.0
,,31.0,,,,ckn-broilers,20,
,,31.0,,,,ckn-layers,20,
,,31.0,,,,ckn-pullets,20,
,,31.0,,,,ckn-roosters,20,
,,31.0,,,,ducks,20,
,,31.0,,,,geese,20,
,,31.0,,,,guineas,20,
0.0,1.0,31.0,4.0,16.0,16.0,hogs,20,1.0
,,31.0,,,,peafowl,20,
0.0,2.0,31.0,22.0,347.0,347.0,sheep,20,1.0
,,31.0,,,,turkeys,20,
0.0,7.0,33.0,107.0,40476.0,40420.0,cattle,20,2.0
,,33.0,,,,ckn-broilers,20,
,,33.0,,,,ckn-layers,20,
,,33.0,,,,ckn-pullets,20,
-0.0,1.0,33.0,1.0,24.0,-1.0,hogs,20,1.0
0.0,7.0,35.0,409.0,52745.0,52769.0,cattle,20,3.0
,,35.0,,,,ckn-broilers,20,
,,35.0,,,,ckn-layers,20,
,,35.0,,,,ckn-pullets,20,
,,35.0,,,,ckn-roosters,20,
,,35.0,,,,ducks,20,
,,35.0,,,,geese,20,
,,35.0,,,,guineas,20,
0.0,3.0,35.0,19.0,241.0,108.0,hogs,20,1.0
0.0,4.0,35.0,16.0,1821.0,1664.0,sheep,20,1.0
,,35.0,,,,turkeys,20,
-0.0,7.0,37.0,438.0,47648.0,47372.0,cattle,20,3.0
,,37.0,,,,ckn-broilers,20,
,,37.0,,,,ckn-layers,20,
,,37.0,,,,ckn-pullets,20,
,,37.0,,,,ckn-roosters,20,
,,37.0,,,,ducks,20,
,,37.0,,,,guineas,20,
0.0,2.0,37.0,17.0,127.0,-2.0,hogs,20,1.0
,,37.0,,,,peafowl,20,
,,37.0,,,,quail,20,
0.0,2.0,37.0,9.0,231.0,231.0,sheep,20,1.0
,,37.0,,,,turkeys,20,
-0.0,7.0,39.0,134.0,69228.0,69146.0,cattle,20,3.0
,,39.0,,,,ckn-layers,20,
,,39.0,,,,ducks,20,
,,39.0,,,,geese,20,
,,39.0,,,,peafowl,20,
0.0,1.0,39.0,4.0,29.0,29.0,sheep,20,1.0
0.0,7.0,41.0,297.0,51950.0,51739.0,cattle,20,3.0
,,41.0,,,,ckn-broilers,20,
,,41.0,,,,ckn-layers,20,
,,41.0,,,,ckn-pullets,20,
,,41.0,,,,ckn-roosters,20,
,,41.0,,,,ducks,20,
,,41.0,,,,geese,20,
,,41.0,,,,guineas,20,
0.0,2.0,41.0,8.0,164.0,-2.0,hogs,20,1.0
,,41.0,,,,peafowl,20,
0.0,4.0,41.0,17.0,2355.0,1862.0,sheep,20,1.0
,,41.0,,,,turkeys,20,
0.0,6.0,43.0,97.0,6291.0,5517.0,cattle,20,3.0
,,43.0,,,,ckn-broilers,20,
,,43.0,,,,ckn-layers,20,
,,43.0,,,,ckn-pullets,20,
,,43.0,,,,ckn-roosters,20,
,,43.0,,,,geese,20,
,,43.0,,,,guineas,20,
0.0,3.0,43.0,7.0,182.0,19.0,hogs,20,1.0
0.0,4.0,43.0,18.0,794.0,140.0,sheep,20,1.0
,,43.0,,,,turkeys,20,
0.0,7.0,45.0,293.0,17864.0,17881.0,cattle,20,3.0
,,45.0,,,,chukars,20,
,,45.0,,,,ckn-broilers,20,
,,45.0,,,,ckn-layers,20,
,,45.0,,,,ckn-pullets,20,
,,45.0,,,,ckn-roosters,20,
,,45.0,,,,ducks,20,
,,45.0,,,,geese,20,
,,45.0,,,,guineas,20,
0.0,1.0,45.0,12.0,50.0,50.0,hogs,20,1.0
,,45.0,,,,peafowl,20,
,,45.0,,,,pheasants,20,
,,45.0,,,,pigeons,20,
,,45.0,,,,quail,20,
0.0,2.0,45.0,24.0,493.0,493.0,sheep,20,1.0
,,45.0,,,,turkeys,20,
0.0,7.0,47.0,66.0,62131.0,60895.0,cattle,20,2.0
,,47.0,,,,ckn-layers,20,
-0.0,1.0,47.0,2.0,98.0,-1.0,hogs,20,1.0
0.0,7.0,49.0,150.0,42093.0,42093.0,cattle,20,2.0
,,49.0,,,,ckn-layers,20,
,,49.0,,,,ckn-pullets,20,
,,49.0,,,,ducks,20,
,,49.0,,,,geese,20,
-0.0,1.0,49.0,1.0,49.0,-1.0,hogs,20,1.0
,,49.0,,,,pigeons,20,
0.0,2.0,49.0,9.0,467.0,-2.0,sheep,20,1.0
0.0,7.0,51.0,269.0,29956.0,30180.0,cattle,20,3.0
,,51.0,,,,ckn-broilers,20,
,,51.0,,,,ckn-layers,20,
,,51.0,,,,ckn-pullets,20,
,,51.0,,,,ckn-roosters,20,
,,51.0,,,,ducks,20,
,,51.0,,,,geese,20,
,,51.0,,,,guineas,20,
0.0,3.0,51.0,13.0,1025.0,194.0,hogs,20,1.0
0.0,2.0,51.0,6.0,138.0,-2.0,sheep,20,1.0
0.0,7.0,53.0,157.0,24190.0,25878.0,cattle,20,3.0
,,53.0,,,,ckn-broilers,20,
,,53.0,,,,ckn-layers,20,
,,53.0,,,,ckn-pullets,20,
,,53.0,,,,ckn-roosters,20,
,,53.0,,,,ducks,20,
,,53.0,,,,geese,20,
,,53.0,,,,guineas,20,
,,53.0,,,,quail,20,
0.0,1.0,53.0,1.0,298.0,-1.0,sheep,20,1.0
,,53.0,,,,turkeys,20,
-0.0,7.0,55.0,93.0,275983.0,273767.0,cattle,20,3.0
,,55.0,,,,ckn-layers,20,
,,55.0,,,,ckn-pullets,20,
,,55.0,,,,ducks,20,
,,55.0,,,,guineas,20,
0.0,2.0,55.0,24.0,455.0,-2.0,hogs,20,1.0
,,55.0,,,,pheasants,20,
0.0,3.0,55.0,16.0,1224.0,706.0,sheep,20,1.0
0.0,7.0,57.0,181.0,178049.0,177981.0,cattle,20,3.0
,,57.0,,,,ckn-broilers,20,
,,57.0,,,,ckn-layers,20,
,,57.0,,,,ckn-roosters,20,
,,57.0,,,,ducks,20,
,,57.0,,,,guineas,20,
-0.0,1.0,57.0,2.0,48.0,-1.0,hogs,20,1.0
,,57.0,,,,peafowl,20,
0.0,1.0,57.0,4.0,24.0,24.0,sheep,20,1.0
-0.0,7.0,59.0,435.0,46509.0,46674.0,cattle,20,3.0
,,59.0,,,,chukars,20,
,,59.0,,,,ckn-broilers,20,
,,59.0,,,,ckn-layers,20,
,,59.0,,,,ckn-pullets,20,
,,59.0,,,,ckn-roosters,20,
,,59.0,,,,ducks,20,
,,59.0,,,,geese,20,
,,59.0,,,,guineas,20,
0.0,3.0,59.0,19.0,11479.0,11298.0,hogs,20,1.0
,,59.0,,,,peafowl,20,
,,59.0,,,,pheasants,20,
,,59.0,,,,quail,20,
0.0,2.0,59.0,17.0,381.0,381.0,sheep,20,1.0
,,59.0,,,,turkeys,20,
-0.0,7.0,61.0,79.0,13885.0,13409.0,cattle,20,3.0
,,61.0,,,,ckn-broilers,20,
,,61.0,,,,ckn-layers,20,
,,61.0,,,,ckn-pullets,20,
,,61.0,,,,ckn-roosters,20,
,,61.0,,,,ducks,20,
,,61.0,,,,geese,20,
,,61.0,,,,guineas,20,
0.0,2.0,61.0,6.0,13666.0,-2.0,hogs,20,1.0
0.0,7.0,63.0,156.0,80243.0,80312.0,cattle,20,3.0
,,63.0,,,,ckn-broilers,20,
,,63.0,,,,ckn-layers,20,
,,63.0,,,,ckn-pullets,20,
,,63.0,,,,ckn-roosters,20,
,,63.0,,,,ducks,20,
-0.0,1.0,63.0,1.0,24.0,-1.0,hogs,20,1.0
0.0,2.0,63.0,5.0,8585.0,131.0,sheep,20,1.0
0.0,7.0,65.0,90.0,17724.0,17724.0,cattle,20,2.0
,,65.0,,,,ckn-broilers,20,
,,65.0,,,,ckn-layers,20,
,,65.0,,,,ckn-pullets,20,
,,65.0,,,,ckn-roosters,20,
,,65.0,,,,ducks,20,
,,65.0,,,,geese,20,
,,65.0,,,,guineas,20,
0.0,2.0,65.0,4.0,87.0,-2.0,hogs,20,1.0
,,65.0,,,,pigeons,20,
,,65.0,,,,quail,20,
0.0,1.0,65.0,1.0,23.0,-1.0,sheep,20,1.0
-0.0,7.0,67.0,51.0,238745.0,241105.0,cattle,20,3.0
,,67.0,,,,ckn-layers,20,
,,67.0,,,,ckn-pullets,20,
,,67.0,,,,ducks,20,
0.0,1.0,67.0,2.0,67122.0,-1.0,hogs,20,1.0
0.0,2.0,67.0,3.0,1157.0,-2.0,sheep,20,1.0
,,67.0,,,,turkeys,20,
0.0,7.0,69.0,123.0,288654.0,288654.0,cattle,20,3.0
,,69.0,,,,ckn-broilers,20,
,,69.0,,,,ckn-layers,20,
,,69.0,,,,ckn-pullets,20,
,,69.0,,,,ckn-roosters,20,
,,69.0,,,,ducks,20,
0.0,1.0,69.0,1.0,66122.0,-1.0,hogs,20,1.0
,,69.0,,,,pheasants,20,
0.0,2.0,69.0,4.0,102.0,-2.0,sheep,20,1.0
-0.0,7.0,71.0,39.0,32098.0,33911.0,cattle,20,3.0
0.0,1.0,71.0,1.0,66122.0,-1.0,hogs,20,1.0
0.0,2.0,71.0,8.0,360.0,360.0,sheep,20,1.0
-0.0,7.0,73.0,295.0,99913.0,99913.0,cattle,20,3.0
,,73.0,,,,ckn-broilers,20,
,,73.0,,,,ckn-layers,20,
,,73.0,,,,ckn-pullets,20,
,,73.0,,,,ckn-roosters,20,
,,73.0,,,,ducks,20,
,,73.0,,,,geese,20,
,,73.0,,,,guineas,20,
-0.0,1.0,73.0,2.0,48.0,-1.0,hogs,20,1.0
,,73.0,,,,peafowl,20,
,,73.0,,,,quail,20,
0.0,3.0,73.0,11.0,1333.0,19.0,sheep,20,1.0
,,73.0,,,,turkeys,20,
-0.0,7.0,75.0,66.0,150067.0,149427.0,cattle,20,3.0
,,75.0,,,,ckn-broilers,20,
,,75.0,,,,ckn-layers,20,
,,75.0,,,,ckn-pullets,20,
-0.0,1.0,75.0,2.0,48.0,-1.0,hogs,20,1.0
0.0,1.0,75.0,1.0,23.0,-1.0,sheep,20,1.0
-0.0,7.0,77.0,165.0,51019.0,51026.0,cattle,20,3.0
,,77.0,,,,ckn-broilers,20,
,,77.0,,,,ckn-layers,20,
,,77.0,,,,ckn-pullets,20,
,,77.0,,,,ckn-roosters,20,
,,77.0,,,,ducks,20,
,,77.0,,,,guineas,20,
0.0,1.0,77.0,5.0,19.0,19.0,hogs,20,1.0
0.0,3.0,77.0,17.0,821.0,821.0,sheep,20,1.0
0.0,7.0,79.0,232.0,37669.0,37693.0,cattle,20,3.0
,,79.0,,,,ckn-broilers,20,
,,79.0,,,,ckn-layers,20,
,,79.0,,,,ckn-pullets,20,
,,79.0,,,,ckn-roosters,20,
,,79.0,,,,ducks,20,
,,79.0,,,,emus,20,
,,79.0,,,,geese,20,
,,79.0,,,,guineas,20,
0.0,3.0,79.0,12.0,16479.0,14898.0,hogs,20,1.0
,,79.0,,,,pheasants,20,
,,79.0,,,,quail,20,
0.0,4.0,79.0,28.0,2085.0,1702.0,sheep,20,1.0
,,79.0,,,,turkeys,20,
-0.0,7.0,81.0,31.0,413957.0,412976.0,cattle,20,2.0
,,81.0,,,,ckn-layers,20,
0.0,1.0,81.0,4.0,32.0,32.0,hogs,20,1.0
0.0,2.0,81.0,3.0,1037.0,-2.0,sheep,20,1.0
0.0,7.0,83.0,117.0,72191.0,70245.0,cattle,20,3.0
,,83.0,,,,ckn-broilers,20,
